client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
ceb3e0833235f75fbceb8f2409ccae4f4297ab2556646dd092c1f06fb79530ac8ce11d82138bd39c390375381d17d49a03926f93bd7d74d4cc3e36a5c0b3aef0	common_voice_de_21670066.mp3	nan	0	0	fourties	male	germany	de	Benchmark
9e80d41715a73c41bc6c66a0bb23c1c9c4aafc0f3c87f5e42c37be438b203143480f39f309fe261d61a70896de28d01db211db48105684062326a1c327fdd610	common_voice_de_23928394.mp3	nein	1	0				de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931308.mp3	drei	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931309.mp3	sechs	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931310.mp3	nein	0	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931311.mp3	nan	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931312.mp3	neun	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931313.mp3	zwei	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931314.mp3	vier	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931315.mp3	Firefox	1	0	twenties	male		de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931316.mp3	sieben	1	0	twenties	male		de	Benchmark
405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5	common_voice_de_23931470.mp3	neun	0	0	twenties	male		de	Benchmark
405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5	common_voice_de_23931472.mp3	ja	1	0	twenties	male		de	Benchmark
405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5	common_voice_de_23931474.mp3	nan	1	0	twenties	male		de	Benchmark
405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5	common_voice_de_23931475.mp3	sechs	1	0	twenties	male		de	Benchmark
405f56657b5e645d1c0bbdbd8f2c287a44ca2091734f0681ac5baafaf5a5aa3203eee69afa7ee379a86a06f1258dc726d2075492724807f3ef05c1f1f42e45d5	common_voice_de_23931476.mp3	vier	1	0	twenties	male		de	Benchmark
