client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
2050d0d5d0f0bd11d1ffeb5bad758bd5b777ea649a791da7e3e7a52426afca20721b90704d658a6b2e2fd7039635fe3727581e6a6baa817d4256e724b156f52c	common_voice_cy_23897055.mp3	pump	2	0				cy	Benchmark
376b389aabe15ea50c02b74fe0b4fc4e7776f2b40ed02c1e2b9a33b90525c5480db759c2d6cdeb3252b32968426181654a97be982926f71c7f4d52323d2a4dfd	common_voice_cy_22193168.mp3	un	2	1				cy	Benchmark
2066cf56dc328946bced201a0a1d63566306318a8ba4d608a81a0ea21a700c9d3dac2384a6783d45e9bcad94c0f180c5850692d89fda559ce9804173d656a62e	common_voice_cy_22662877.mp3	pedwar	2	0	sixties	male		cy	Benchmark
2066cf56dc328946bced201a0a1d63566306318a8ba4d608a81a0ea21a700c9d3dac2384a6783d45e9bcad94c0f180c5850692d89fda559ce9804173d656a62e	common_voice_cy_22662883.mp3	wyth	2	0	sixties	male		cy	Benchmark
db1a8371e5f9ccc5f74dcd5f698aa6978485082b66279c13e991117a528de3b80bc7781673ea57811ba6710293af431e3831c9501d7f6ac5825d704b86450099	common_voice_cy_23896699.mp3	dau	2	0				cy	Benchmark
db1a8371e5f9ccc5f74dcd5f698aa6978485082b66279c13e991117a528de3b80bc7781673ea57811ba6710293af431e3831c9501d7f6ac5825d704b86450099	common_voice_cy_23896702.mp3	un	2	0				cy	Benchmark
19f9bd4913271ae0f865b259ff566a56267d015482a86300c95fa188ea38d461778ddf230222e4b4fcdefd0dbae3cf944d8bf594ccae2e6840b0467f8066c5a6	common_voice_cy_22399782.mp3	tri	2	0	twenties	male	united_kingdom	cy	Benchmark
19f9bd4913271ae0f865b259ff566a56267d015482a86300c95fa188ea38d461778ddf230222e4b4fcdefd0dbae3cf944d8bf594ccae2e6840b0467f8066c5a6	common_voice_cy_22399783.mp3	un	2	0	twenties	male	united_kingdom	cy	Benchmark
19f9bd4913271ae0f865b259ff566a56267d015482a86300c95fa188ea38d461778ddf230222e4b4fcdefd0dbae3cf944d8bf594ccae2e6840b0467f8066c5a6	common_voice_cy_22399784.mp3	dau	2	0	twenties	male	united_kingdom	cy	Benchmark
19f9bd4913271ae0f865b259ff566a56267d015482a86300c95fa188ea38d461778ddf230222e4b4fcdefd0dbae3cf944d8bf594ccae2e6840b0467f8066c5a6	common_voice_cy_22399785.mp3	pump	2	0	twenties	male	united_kingdom	cy	Benchmark
3d8b2273f2b83c8b7689927ad89eb734dfc3ccf6b2ceb6a8a68ae82328aa294259085fa2ac90e6b82642a89fb8b28d2797c5e50a73a05b6ac8bcbde581f86491	common_voice_cy_22697144.mp3	dau	2	0				cy	Benchmark
3d8b2273f2b83c8b7689927ad89eb734dfc3ccf6b2ceb6a8a68ae82328aa294259085fa2ac90e6b82642a89fb8b28d2797c5e50a73a05b6ac8bcbde581f86491	common_voice_cy_22697145.mp3	saith	2	0				cy	Benchmark
3d8b2273f2b83c8b7689927ad89eb734dfc3ccf6b2ceb6a8a68ae82328aa294259085fa2ac90e6b82642a89fb8b28d2797c5e50a73a05b6ac8bcbde581f86491	common_voice_cy_22697147.mp3	sero	2	0				cy	Benchmark
3d8b2273f2b83c8b7689927ad89eb734dfc3ccf6b2ceb6a8a68ae82328aa294259085fa2ac90e6b82642a89fb8b28d2797c5e50a73a05b6ac8bcbde581f86491	common_voice_cy_22697149.mp3	pump	2	0				cy	Benchmark
8f7baa8bb7cd73c01f8bb311dfe85f4c1ed327f0e6008f882ebefe6a1ac6bbed7204382687d2eb377618d965764907b8f3bad0c474df052e792f973bc78c25be	common_voice_cy_22524783.mp3	dau	2	0				cy	Benchmark
8f7baa8bb7cd73c01f8bb311dfe85f4c1ed327f0e6008f882ebefe6a1ac6bbed7204382687d2eb377618d965764907b8f3bad0c474df052e792f973bc78c25be	common_voice_cy_22524784.mp3	naw	2	0				cy	Benchmark
8f7baa8bb7cd73c01f8bb311dfe85f4c1ed327f0e6008f882ebefe6a1ac6bbed7204382687d2eb377618d965764907b8f3bad0c474df052e792f973bc78c25be	common_voice_cy_22524785.mp3	sero	2	0				cy	Benchmark
8f7baa8bb7cd73c01f8bb311dfe85f4c1ed327f0e6008f882ebefe6a1ac6bbed7204382687d2eb377618d965764907b8f3bad0c474df052e792f973bc78c25be	common_voice_cy_22524786.mp3	pump	2	0				cy	Benchmark
944bc52fa96807f2ebd5bae5aa6e0f039616af8e767cc05cee17302e07e7bd84954b1dc5f11af9e2e0d2df055d9ad27a8cf3ee33291a232cec7e89fc9d730f36	common_voice_cy_22653561.mp3	dau	2	0				cy	Benchmark
944bc52fa96807f2ebd5bae5aa6e0f039616af8e767cc05cee17302e07e7bd84954b1dc5f11af9e2e0d2df055d9ad27a8cf3ee33291a232cec7e89fc9d730f36	common_voice_cy_22653562.mp3	sero	2	0				cy	Benchmark
944bc52fa96807f2ebd5bae5aa6e0f039616af8e767cc05cee17302e07e7bd84954b1dc5f11af9e2e0d2df055d9ad27a8cf3ee33291a232cec7e89fc9d730f36	common_voice_cy_22653563.mp3	naw	2	0				cy	Benchmark
